  No.,Time,Snd/Rcv,Dest,Src,Priority,PGN,Data
19926,78.865,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19927,78.873,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19928,78.894,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19929,78.894,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19930,78.895,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19931,78.896,Receive,255,242,6,59904,D3 FF 00 
19932,78.896,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19933,78.898,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19934,78.903,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19935,78.909,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19936,78.913,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
19937,78.924,Receive,17,30,5,61184,86 0C 7F 01 FF FF FC FF 
19938,78.924,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19939,78.925,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19940,78.926,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19941,78.931,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19942,78.933,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19943,78.944,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19944,78.945,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19945,78.946,Receive,0,242,6,59904,E1 FF 00 
19946,78.953,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19947,78.957,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19948,78.964,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
19949,78.965,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19950,78.966,Receive,17,30,5,61184,87 2E 2E 6E 2E 6E 6E FF 
19951,78.967,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19952,78.974,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19953,78.975,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19954,78.984,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19955,78.987,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19956,78.994,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19957,78.995,Receive,255,242,6,59904,E1 FF 00 
19958,78.998,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19959,79.004,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19960,79.009,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19961,79.014,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
19962,79.016,Receive,17,30,5,61184,88 6E 6E 6E 6E 6E 6E FF 
19963,79.02,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19964,79.021,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19965,79.024,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19966,79.031,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19967,79.034,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19968,79.042,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19969,79.045,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19970,79.046,Receive,0,242,6,59904,E4 FF 00 
19971,79.053,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19972,79.055,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19973,79.064,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19974,79.065,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
19975,79.066,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19976,79.075,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19977,79.076,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19978,79.086,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19979,79.087,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19980,79.095,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19981,79.097,Receive,255,242,6,59904,E4 FF 00 
19982,79.098,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19983,79.107,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19984,79.109,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19985,79.115,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
19986,79.116,Receive,255,81,6,61454,8C 0F 0C F4 55 1F FF FF 
19987,79.12,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19988,79.126,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
19989,79.131,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19990,79.136,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
19991,79.142,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19992,79.146,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
19993,79.147,Receive,0,242,6,59904,E6 FF 00 
19994,79.153,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
19995,79.156,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
19996,79.164,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
19997,79.166,Receive,255,81,6,61454,94 0F FA F3 55 1F FF FF 
19998,79.167,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
19999,79.175,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20000,79.176,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20001,79.186,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20002,79.187,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20003,79.196,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20004,79.198,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20005,79.199,Receive,255,242,6,59904,E6 FF 00 
20006,79.206,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20007,79.209,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20008,79.216,Receive,255,81,6,61454,94 0F FA F3 55 1F FF FF 
20009,79.217,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20010,79.22,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20011,79.227,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20012,79.231,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20013,79.237,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20014,79.242,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20015,79.247,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20016,79.249,Receive,0,242,6,59904,E7 FF 00 
20017,79.253,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20018,79.257,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20019,79.264,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20020,79.266,Receive,255,81,6,61454,94 0F FA F3 55 1F FF FF 
20021,79.267,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20022,79.275,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20023,79.277,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20024,79.287,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20025,79.288,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20026,79.297,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20027,79.298,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20028,79.301,Receive,255,242,6,59904,E7 FF 00 
20029,79.307,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20030,79.309,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20031,79.316,Receive,255,81,6,61454,92 0F FA F3 55 1F FF FF 
20032,79.318,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20033,79.32,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20034,79.328,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20035,79.331,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20036,79.338,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20037,79.342,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20038,79.348,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20039,79.352,Receive,0,242,6,59904,EA FF 00 
20040,79.353,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20041,79.358,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20042,79.359,Receive,17,30,5,61184,86 01 7F 01 FF FF FC FF 
20043,79.364,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20044,79.366,Receive,255,81,6,61454,92 0F FA F3 55 1F FF FF 
20045,79.368,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20046,79.375,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20047,79.378,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20048,79.387,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20049,79.388,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20050,79.398,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20051,79.399,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20052,79.403,Receive,255,242,6,59904,EA FF 00 
20053,79.409,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20054,79.41,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20055,79.411,Receive,17,30,5,61184,86 02 7F 01 FF FF FC FF 
20056,79.419,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20057,79.42,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20058,79.421,Receive,255,81,6,61454,92 0F FA F3 55 1F FF FF 
20059,79.429,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20060,79.431,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20061,79.439,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20062,79.442,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20063,79.449,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20064,79.453,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20065,79.454,Receive,0,242,6,59904,E5 FE 00 
20066,79.459,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20067,79.46,Receive,17,30,5,61184,86 03 7F 01 FF FF FC FF 
20068,79.464,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20069,79.466,Receive,255,81,6,61454,92 0F FA F3 55 1F FF FF 
20070,79.469,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20071,79.475,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20072,79.479,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20073,79.49,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20074,79.493,Receive,255,242,6,61184,45 01 
20075,79.495,Receive,255,242,6,61184,4C 39 03 
20076,79.496,Receive,255,242,6,61184,4F DD 13 
20077,79.497,Receive,255,242,6,61184,4E BE 10 
20078,79.498,Receive,255,242,6,61184,6E A0 0F 
20079,79.499,Receive,255,242,6,61184,64 6B 02 
20080,79.5,Receive,255,242,6,61184,53 03 00 
20081,79.501,Receive,255,242,6,61184,41 00 00 04 00 00 00 00 
20082,79.502,Receive,255,242,6,61184,46 00 00 00 00 00 00 00 
20083,79.503,Receive,255,0,6,65247,FF FF FF FF FF FF FF F5 
20084,79.505,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20085,79.505,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20086,79.506,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20087,79.507,Receive,255,242,6,59904,E5 FE 00 
20088,79.51,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20089,79.511,Receive,17,30,5,61184,86 04 7F 01 FF FF FC FF 
20090,79.515,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20091,79.517,Receive,255,81,6,61454,92 0F FA F3 55 1F FF FF 
20092,79.52,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20093,79.526,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20094,79.53,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20095,79.537,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20096,79.54,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20097,79.548,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20098,79.55,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20099,79.556,Receive,0,242,6,59904,0B F5 01 
20100,79.559,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20101,79.56,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20102,79.562,Receive,17,30,5,61184,86 05 7F 01 FF FF FC FF 
20103,79.566,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20104,79.57,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20105,79.571,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20106,79.58,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20107,79.582,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20108,79.591,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20109,79.592,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20110,79.601,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20111,79.603,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20112,79.607,Receive,255,242,6,59904,0B F5 01 
20113,79.611,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20114,79.612,Receive,17,30,5,61184,86 06 7F 01 FF FF FC FF 
20115,79.614,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20116,79.616,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20117,79.621,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20118,79.625,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20119,79.631,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20120,79.636,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20121,79.641,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20122,79.647,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20123,79.651,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20124,79.657,Receive,0,242,6,59904,07 FD 01 
20125,79.659,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20126,79.661,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20127,79.663,Receive,17,30,5,61184,86 07 7F 01 FF FF FC FF 
20128,79.666,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20129,79.669,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20130,79.672,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20131,79.68,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20132,79.682,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20133,79.691,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20134,79.692,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20135,79.702,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20136,79.703,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20137,79.709,Receive,255,242,6,59904,07 FD 01 
20138,79.712,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20139,79.713,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20140,79.714,Receive,17,30,5,61184,86 08 7F 01 FF FF FC FF 
20141,79.717,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20142,79.722,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20143,79.724,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20144,79.732,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20145,79.735,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20146,79.742,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20147,79.746,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20148,79.752,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20149,79.757,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20150,79.759,Receive,0,242,6,59904,E8 FE 00 
20151,79.763,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20152,79.764,Receive,17,30,5,61184,86 09 7F 01 FF FF FC FF 
20153,79.767,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20154,79.768,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20155,79.773,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20156,79.779,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20157,79.794,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20158,79.795,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20159,79.796,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20160,79.804,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20161,79.805,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20162,79.811,Receive,255,242,6,59904,E8 FE 00 
20163,79.812,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20164,79.813,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20165,79.814,Receive,17,30,5,61184,86 0A 7F 01 FF FF FC FF 
20166,79.821,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20167,79.823,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20168,79.824,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20169,79.833,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20170,79.834,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20171,79.843,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20172,79.845,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20173,79.854,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20174,79.857,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20175,79.862,Receive,0,242,6,59904,D3 FF 00 
20176,79.864,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20177,79.865,Receive,17,30,5,61184,86 0B 7F 01 FF FF FC FF 
20178,79.867,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20179,79.868,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20180,79.874,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20181,79.879,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20182,79.884,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20183,79.89,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20184,79.894,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20185,79.901,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20186,79.904,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20187,79.912,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20188,79.913,Receive,255,242,6,59904,D3 FF 00 
20189,79.914,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20190,79.915,Receive,17,30,5,61184,86 0C 7F 01 FF FF FC FF 
20191,79.917,Receive,255,81,6,61454,9E 0F D1 F3 55 1F FF FF 
20192,79.923,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20193,79.924,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20194,79.934,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20195,79.935,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20196,79.945,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20197,79.946,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20198,79.955,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20199,79.956,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20200,79.964,Receive,0,242,6,59904,E1 FF 00 
20201,79.965,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20202,79.966,Receive,17,30,5,61184,87 2E 2E 6E 2E 6E 6E FF 
20203,79.967,Receive,255,81,6,61454,A7 0F AA F3 55 1F FF FF 
20204,79.968,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20205,79.975,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20206,79.978,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20207,79.985,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20208,79.989,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20209,79.995,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20210,80,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20211,80.005,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20212,80.011,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20213,80.015,Receive,255,242,6,59904,E1 FF 00 
20214,80.016,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20215,80.017,Receive,17,30,5,61184,88 6E 6E 6E 6E 6E 6E FF 
20216,80.018,Receive,255,81,6,61454,A7 0F AA F3 55 1F FF FF 
20217,80.022,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20218,80.025,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20219,80.033,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20220,80.036,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20221,80.044,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20222,80.046,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20223,80.055,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20224,80.056,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20225,80.066,Receive,0,242,6,59904,E4 FF 00 
20226,80.067,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20227,80.068,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20228,80.069,Receive,255,81,6,61454,A7 0F AA F3 55 1F FF FF 
20229,80.076,Receive,17,30,5,61184,85 00 00 00 00 00 00 FF 
20230,80.077,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20231,80.086,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20232,80.088,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20233,80.096,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20234,80.099,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20235,80.107,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20236,80.11,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20237,80.116,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20238,80.118,Receive,255,242,6,59904,E4 FF 00 
20239,80.119,Receive,255,81,6,61454,A7 0F AA F3 55 1F FF FF 
20240,80.121,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20241,80.127,Receive,17,30,5,61184,84 00 00 00 00 00 00 FF 
20242,80.132,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20243,80.137,Receive,17,30,5,61184,80 00 00 00 FF 03 FF 03 
20244,80.143,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20245,80.147,Receive,17,30,5,61184,81 CF 03 0F 00 00 00 00 
20246,80.154,Receive,30,17,5,61184,04 7F 00 7F 7F 00 00 FF 
20247,80.157,Receive,17,30,5,61184,82 FF 87 61 00 00 00 00 
20248,80.165,Receive,30,17,5,61184,05 00 0D 00 00 7F 7F FF 
20249,80.167,Receive,17,30,5,61184,83 FF 3F 75 00 00 00 00 
20250,80.168,Receive,255,81,6,61454,A7 0F AA F3 55 1F FF FF 
20251,80.169,Receive,0,242,6,59904,E6 FF 00 
