No.,Time,Snd/Rc,Dest,Src,Priority,PGN,NOx Raw,O2 Raw,Status,Heater,Error NOx,Error O2
415,5.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
416,5.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
417,5.451,Receive,255,81,6,61454,3984,62602,85,159,31,255
418,5.451,Receive,255,81,6,61454,3984,62602,85,159,31,255
419,5.469,Receive,255,0,6,65247,65535,65535,255,255,255,5
420,5.469,Receive,255,0,6,65247,65535,65535,255,255,255,5
421,5.474,Receive,255,82,6,61455,3968,62812,85,159,31,255
422,5.474,Receive,255,82,6,61455,3968,62812,85,159,31,255
423,5.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
424,5.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
425,5.501,Receive,255,81,6,61454,3984,62602,85,159,31,255
426,5.501,Receive,255,81,6,61454,3984,62602,85,159,31,255
427,5.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
428,5.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
429,5.524,Receive,255,82,6,61455,3968,62812,85,159,31,255
430,5.524,Receive,255,82,6,61455,3968,62812,85,159,31,255
431,5.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
432,5.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
433,5.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
434,5.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
435,5.551,Receive,255,81,6,61454,3984,62602,85,159,31,255
436,5.551,Receive,255,81,6,61454,3984,62602,85,159,31,255
437,5.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
438,5.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
439,5.574,Receive,255,82,6,61455,3968,62812,85,159,31,255
440,5.574,Receive,255,82,6,61455,3968,62812,85,159,31,255
441,5.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
442,5.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
443,5.601,Receive,255,81,6,61454,3984,62602,85,159,31,255
444,5.601,Receive,255,81,6,61454,3984,62602,85,159,31,255
445,5.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
446,5.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
447,5.624,Receive,255,82,6,61455,3968,62812,85,159,31,255
448,5.624,Receive,255,82,6,61455,3968,62812,85,159,31,255
449,5.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
450,5.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
451,5.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
452,5.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
453,5.651,Receive,255,81,6,61454,3984,62602,85,159,31,255
454,5.651,Receive,255,81,6,61454,3984,62602,85,159,31,255
455,5.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
456,5.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
457,5.674,Receive,255,82,6,61455,3976,62812,85,159,31,255
458,5.674,Receive,255,82,6,61455,3976,62812,85,159,31,255
459,5.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
460,5.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
461,5.701,Receive,255,81,6,61454,3984,62602,85,159,31,255
462,5.701,Receive,255,81,6,61454,3984,62602,85,159,31,255
463,5.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
464,5.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
465,5.724,Receive,255,82,6,61455,3976,62812,85,159,31,255
466,5.724,Receive,255,82,6,61455,3976,62812,85,159,31,255
467,5.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
468,5.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
469,5.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
470,5.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
471,5.751,Receive,255,81,6,61454,3984,62602,85,159,31,255
472,5.751,Receive,255,81,6,61454,3984,62602,85,159,31,255
473,5.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
474,5.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
475,5.774,Receive,255,82,6,61455,3976,62812,85,159,31,255
476,5.774,Receive,255,82,6,61455,3976,62812,85,159,31,255
477,5.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
478,5.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
479,5.801,Receive,255,81,6,61454,3984,62602,85,159,31,255
480,5.801,Receive,255,81,6,61454,3984,62602,85,159,31,255
481,5.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
482,5.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
483,5.824,Receive,255,82,6,61455,3976,62812,85,159,31,255
484,5.824,Receive,255,82,6,61455,3976,62812,85,159,31,255
485,5.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
486,5.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
487,5.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
488,5.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
489,5.851,Receive,255,81,6,61454,3984,62602,85,159,31,255
490,5.851,Receive,255,81,6,61454,3984,62602,85,159,31,255
491,5.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
492,5.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
493,5.874,Receive,255,82,6,61455,3976,62812,85,159,31,255
494,5.874,Receive,255,82,6,61455,3976,62812,85,159,31,255
495,5.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
496,5.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
497,5.901,Receive,255,81,6,61454,3984,62602,85,159,31,255
498,5.901,Receive,255,81,6,61454,3984,62602,85,159,31,255
499,5.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
500,5.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
501,5.924,Receive,255,82,6,61455,3976,62812,85,159,31,255
502,5.924,Receive,255,82,6,61455,3976,62812,85,159,31,255
503,5.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
504,5.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
505,5.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
506,5.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
507,5.951,Receive,255,81,6,61454,3984,62602,85,159,31,255
508,5.951,Receive,255,81,6,61454,3984,62602,85,159,31,255
509,5.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
510,5.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
511,5.974,Receive,255,82,6,61455,3976,62812,85,159,31,255
512,5.974,Receive,255,82,6,61455,3976,62812,85,159,31,255
513,5.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
514,5.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
515,6.001,Receive,255,81,6,61454,3984,62602,85,159,31,255
516,6.001,Receive,255,81,6,61454,3984,62602,85,159,31,255
517,6.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
518,6.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
519,6.024,Receive,255,82,6,61455,3976,62812,85,159,31,255
520,6.024,Receive,255,82,6,61455,3976,62812,85,159,31,255
521,6.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
522,6.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
523,6.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
524,6.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
525,6.051,Receive,255,81,6,61454,3984,62602,85,159,31,255
526,6.051,Receive,255,81,6,61454,3984,62602,85,159,31,255
527,6.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
528,6.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
529,6.074,Receive,255,82,6,61455,3976,62812,85,159,31,255
530,6.074,Receive,255,82,6,61455,3976,62812,85,159,31,255
531,6.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
532,6.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
533,6.101,Receive,255,81,6,61454,3984,62602,85,159,31,255
534,6.101,Receive,255,81,6,61454,3984,62602,85,159,31,255
535,6.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
536,6.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
537,6.124,Receive,255,82,6,61455,3976,62812,85,159,31,255
538,6.124,Receive,255,82,6,61455,3976,62812,85,159,31,255
539,6.129,Receive,255,0,6,65247,65535,65535,255,255,255,5
540,6.129,Receive,255,0,6,65247,65535,65535,255,255,255,5
541,6.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
542,6.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
543,6.151,Receive,255,81,6,61454,3984,62602,85,159,31,255
544,6.151,Receive,255,81,6,61454,3984,62602,85,159,31,255
545,6.169,Receive,255,0,6,65247,65535,65535,255,255,255,5
546,6.169,Receive,255,0,6,65247,65535,65535,255,255,255,5
547,6.174,Receive,255,82,6,61455,3976,62812,85,159,31,255
548,6.174,Receive,255,82,6,61455,3976,62812,85,159,31,255
549,6.189,Receive,255,0,6,65247,65535,65535,255,255,255,5
550,6.189,Receive,255,0,6,65247,65535,65535,255,255,255,5
551,6.201,Receive,255,81,6,61454,3984,62602,85,159,31,255
552,6.201,Receive,255,81,6,61454,3984,62602,85,159,31,255
553,6.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
554,6.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
555,6.224,Receive,255,82,6,61455,3976,62812,85,159,31,255
556,6.224,Receive,255,82,6,61455,3976,62812,85,159,31,255
557,6.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
558,6.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
559,6.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
560,6.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
561,6.251,Receive,255,81,6,61454,3984,62602,85,159,31,255
562,6.251,Receive,255,81,6,61454,3984,62602,85,159,31,255
563,6.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
564,6.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
565,6.274,Receive,255,82,6,61455,3976,62812,85,159,31,255
566,6.274,Receive,255,82,6,61455,3976,62812,85,159,31,255
567,6.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
568,6.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
569,6.301,Receive,255,81,6,61454,3984,62602,85,159,31,255
570,6.301,Receive,255,81,6,61454,3984,62602,85,159,31,255
571,6.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
572,6.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
573,6.324,Receive,255,82,6,61455,3976,62812,85,159,31,255
574,6.324,Receive,255,82,6,61455,3976,62812,85,159,31,255
575,6.329,Receive,255,0,6,65247,65535,65535,255,255,255,5
576,6.329,Receive,255,0,6,65247,65535,65535,255,255,255,5
577,6.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
578,6.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
579,6.351,Receive,255,81,6,61454,3984,62602,85,159,31,255
580,6.351,Receive,255,81,6,61454,3984,62602,85,159,31,255
581,6.369,Receive,255,0,6,65247,65535,65535,255,255,255,5
582,6.369,Receive,255,0,6,65247,65535,65535,255,255,255,5
583,6.374,Receive,255,82,6,61455,3976,62812,85,159,31,255
584,6.374,Receive,255,82,6,61455,3976,62812,85,159,31,255
585,6.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
586,6.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
587,6.401,Receive,255,81,6,61454,3984,62602,85,159,31,255
588,6.401,Receive,255,81,6,61454,3984,62602,85,159,31,255
589,6.409,Receive,255,0,6,65247,65535,65535,255,255,255,5
590,6.409,Receive,255,0,6,65247,65535,65535,255,255,255,5
591,6.424,Receive,255,82,6,61455,3976,62812,85,159,31,255
592,6.424,Receive,255,82,6,61455,3976,62812,85,159,31,255
593,6.429,Receive,255,0,6,65247,65535,65535,255,255,255,5
594,6.429,Receive,255,0,6,65247,65535,65535,255,255,255,5
595,6.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
596,6.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
597,6.451,Receive,255,81,6,61454,3984,62602,85,159,31,255
598,6.451,Receive,255,81,6,61454,3984,62602,85,159,31,255
599,6.469,Receive,255,0,6,65247,65535,65535,255,255,255,5
600,6.469,Receive,255,0,6,65247,65535,65535,255,255,255,5
601,6.474,Receive,255,82,6,61455,3976,62812,85,159,31,255
602,6.474,Receive,255,82,6,61455,3976,62812,85,159,31,255
603,6.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
604,6.489,Receive,255,0,6,65247,65535,65535,255,255,255,5
605,6.501,Receive,255,81,6,61454,3984,62597,85,159,31,255
606,6.501,Receive,255,81,6,61454,3984,62597,85,159,31,255
607,6.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
608,6.509,Receive,255,0,6,65247,65535,65535,255,255,255,5
609,6.524,Receive,255,82,6,61455,3976,62812,85,159,31,255
610,6.524,Receive,255,82,6,61455,3976,62812,85,159,31,255
611,6.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
612,6.529,Receive,255,0,6,65247,65535,65535,255,255,255,5
613,6.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
614,6.549,Receive,255,0,6,65247,65535,65535,255,255,255,5
615,6.551,Receive,255,81,6,61454,3984,62602,85,159,31,255
616,6.551,Receive,255,81,6,61454,3984,62602,85,159,31,255
617,6.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
618,6.569,Receive,255,0,6,65247,65535,65535,255,255,255,5
619,6.574,Receive,255,82,6,61455,3976,62812,85,159,31,255
620,6.574,Receive,255,82,6,61455,3976,62812,85,159,31,255
621,6.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
622,6.589,Receive,255,0,6,65247,65535,65535,255,255,255,5
623,6.601,Receive,255,81,6,61454,3984,62602,85,159,31,255
624,6.601,Receive,255,81,6,61454,3984,62602,85,159,31,255
625,6.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
626,6.609,Receive,255,0,6,65247,65535,65535,255,255,255,5
627,6.624,Receive,255,82,6,61455,3968,62808,85,159,31,255
628,6.624,Receive,255,82,6,61455,3968,62808,85,159,31,255
629,6.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
630,6.629,Receive,255,0,6,65247,65535,65535,255,255,255,5
631,6.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
632,6.649,Receive,255,0,6,65247,65535,65535,255,255,255,5
633,6.651,Receive,255,81,6,61454,3984,62602,85,159,31,255
634,6.651,Receive,255,81,6,61454,3984,62602,85,159,31,255
635,6.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
636,6.669,Receive,255,0,6,65247,65535,65535,255,255,255,5
637,6.674,Receive,255,82,6,61455,3976,62808,85,159,31,255
638,6.674,Receive,255,82,6,61455,3976,62808,85,159,31,255
639,6.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
640,6.689,Receive,255,0,6,65247,65535,65535,255,255,255,5
641,6.701,Receive,255,81,6,61454,3984,62602,85,159,31,255
642,6.701,Receive,255,81,6,61454,3984,62602,85,159,31,255
643,6.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
644,6.709,Receive,255,0,6,65247,65535,65535,255,255,255,5
645,6.724,Receive,255,82,6,61455,3968,62808,85,159,31,255
646,6.724,Receive,255,82,6,61455,3968,62808,85,159,31,255
647,6.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
648,6.729,Receive,255,0,6,65247,65535,65535,255,255,255,5
649,6.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
650,6.749,Receive,255,0,6,65247,65535,65535,255,255,255,5
651,6.751,Receive,255,81,6,61454,3984,62602,85,159,31,255
652,6.751,Receive,255,81,6,61454,3984,62602,85,159,31,255
653,6.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
654,6.769,Receive,255,0,6,65247,65535,65535,255,255,255,5
655,6.774,Receive,255,82,6,61455,3976,62812,85,159,31,255
656,6.774,Receive,255,82,6,61455,3976,62812,85,159,31,255
657,6.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
658,6.789,Receive,255,0,6,65247,65535,65535,255,255,255,5
659,6.801,Receive,255,81,6,61454,3984,62602,85,159,31,255
660,6.801,Receive,255,81,6,61454,3984,62602,85,159,31,255
661,6.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
662,6.809,Receive,255,0,6,65247,65535,65535,255,255,255,5
663,6.824,Receive,255,82,6,61455,3976,62812,85,159,31,255
664,6.824,Receive,255,82,6,61455,3976,62812,85,159,31,255
665,6.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
666,6.829,Receive,255,0,6,65247,65535,65535,255,255,255,5
667,6.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
668,6.849,Receive,255,0,6,65247,65535,65535,255,255,255,5
669,6.851,Receive,255,81,6,61454,3984,62602,85,159,31,255
670,6.851,Receive,255,81,6,61454,3984,62602,85,159,31,255
671,6.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
672,6.869,Receive,255,0,6,65247,65535,65535,255,255,255,5
673,6.874,Receive,255,82,6,61455,3976,62812,85,159,31,255
674,6.874,Receive,255,82,6,61455,3976,62812,85,159,31,255
675,6.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
676,6.889,Receive,255,0,6,65247,65535,65535,255,255,255,5
677,6.901,Receive,255,81,6,61454,3984,62602,85,159,31,255
678,6.901,Receive,255,81,6,61454,3984,62602,85,159,31,255
679,6.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
680,6.909,Receive,255,0,6,65247,65535,65535,255,255,255,5
681,6.924,Receive,255,82,6,61455,3976,62808,85,159,31,255
682,6.924,Receive,255,82,6,61455,3976,62808,85,159,31,255
683,6.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
684,6.929,Receive,255,0,6,65247,65535,65535,255,255,255,5
685,6.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
686,6.949,Receive,255,0,6,65247,65535,65535,255,255,255,5
687,6.951,Receive,255,81,6,61454,3984,62602,85,159,31,255
688,6.951,Receive,255,81,6,61454,3984,62602,85,159,31,255
689,6.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
690,6.969,Receive,255,0,6,65247,65535,65535,255,255,255,5
691,6.974,Receive,255,82,6,61455,3976,62808,85,159,31,255
692,6.974,Receive,255,82,6,61455,3976,62808,85,159,31,255
693,6.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
694,6.989,Receive,255,0,6,65247,65535,65535,255,255,255,5
695,7.001,Receive,255,81,6,61454,3984,62602,85,159,31,255
696,7.001,Receive,255,81,6,61454,3984,62602,85,159,31,255
697,7.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
698,7.009,Receive,255,0,6,65247,65535,65535,255,255,255,5
699,7.024,Receive,255,82,6,61455,3976,62808,85,159,31,255
700,7.024,Receive,255,82,6,61455,3976,62808,85,159,31,255
701,7.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
702,7.029,Receive,255,0,6,65247,65535,65535,255,255,255,5
703,7.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
704,7.049,Receive,255,0,6,65247,65535,65535,255,255,255,5
705,7.051,Receive,255,81,6,61454,3984,62602,85,159,31,255
706,7.051,Receive,255,81,6,61454,3984,62602,85,159,31,255
707,7.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
708,7.069,Receive,255,0,6,65247,65535,65535,255,255,255,5
709,7.074,Receive,255,82,6,61455,3968,62808,85,159,31,255
710,7.074,Receive,255,82,6,61455,3968,62808,85,159,31,255
711,7.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
712,7.089,Receive,255,0,6,65247,65535,65535,255,255,255,5
713,7.101,Receive,255,81,6,61454,3984,62602,85,159,31,255
714,7.101,Receive,255,81,6,61454,3984,62602,85,159,31,255
715,7.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
716,7.109,Receive,255,0,6,65247,65535,65535,255,255,255,5
717,7.124,Receive,255,82,6,61455,3968,62808,85,159,31,255
718,7.124,Receive,255,82,6,61455,3968,62808,85,159,31,255
719,7.129,Receive,255,0,6,65247,65535,65535,255,255,255,5
720,7.129,Receive,255,0,6,65247,65535,65535,255,255,255,5
721,7.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
722,7.149,Receive,255,0,6,65247,65535,65535,255,255,255,5
723,7.151,Receive,255,81,6,61454,3984,62602,85,159,31,255
724,7.151,Receive,255,81,6,61454,3984,62602,85,159,31,255
725,7.169,Receive,255,0,6,65247,65535,65535,255,255,255,5
726,7.169,Receive,255,0,6,65247,65535,65535,255,255,255,5
727,7.174,Receive,255,82,6,61455,3968,62808,85,159,31,255
728,7.174,Receive,255,82,6,61455,3968,62808,85,159,31,255
729,7.189,Receive,255,0,6,65247,65535,65535,255,255,255,5
730,7.189,Receive,255,0,6,65247,65535,65535,255,255,255,5
731,7.201,Receive,255,81,6,61454,3984,62602,85,159,31,255
732,7.201,Receive,255,81,6,61454,3984,62602,85,159,31,255
733,7.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
734,7.209,Receive,255,0,6,65247,65535,65535,255,255,255,5
735,7.224,Receive,255,82,6,61455,3968,62808,85,159,31,255
736,7.224,Receive,255,82,6,61455,3968,62808,85,159,31,255
737,7.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
738,7.229,Receive,255,0,6,65247,65535,65535,255,255,255,5
739,7.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
740,7.249,Receive,255,0,6,65247,65535,65535,255,255,255,5
741,7.251,Receive,255,81,6,61454,3984,62602,85,159,31,255
742,7.251,Receive,255,81,6,61454,3984,62602,85,159,31,255
743,7.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
744,7.269,Receive,255,0,6,65247,65535,65535,255,255,255,5
745,7.274,Receive,255,82,6,61455,3968,62808,85,159,31,255
746,7.274,Receive,255,82,6,61455,3968,62808,85,159,31,255
747,7.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
748,7.289,Receive,255,0,6,65247,65535,65535,255,255,255,5
749,7.301,Receive,255,81,6,61454,3984,62602,85,159,31,255
750,7.301,Receive,255,81,6,61454,3984,62602,85,159,31,255
751,7.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
752,7.309,Receive,255,0,6,65247,65535,65535,255,255,255,5
753,7.324,Receive,255,82,6,61455,3968,62808,85,159,31,255
754,7.324,Receive,255,82,6,61455,3968,62808,85,159,31,255
755,7.329,Receive,255,0,6,65247,65535,65535,255,255,255,5
756,7.329,Receive,255,0,6,65247,65535,65535,255,255,255,5
757,7.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
758,7.349,Receive,255,0,6,65247,65535,65535,255,255,255,5
759,7.351,Receive,255,81,6,61454,3984,62602,85,159,31,255
760,7.351,Receive,255,81,6,61454,3984,62602,85,159,31,255
761,7.369,Receive,255,0,6,65247,65535,65535,255,255,255,5
762,7.369,Receive,255,0,6,65247,65535,65535,255,255,255,5
763,7.374,Receive,255,82,6,61455,3968,62808,85,159,31,255
764,7.374,Receive,255,82,6,61455,3968,62808,85,159,31,255
765,7.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
766,7.389,Receive,255,0,6,65247,65535,65535,255,255,255,5
767,7.401,Receive,255,81,6,61454,3984,62602,85,159,31,255
768,7.401,Receive,255,81,6,61454,3984,62602,85,159,31,255
769,7.409,Receive,255,0,6,65247,65535,65535,255,255,255,5
770,7.409,Receive,255,0,6,65247,65535,65535,255,255,255,5
771,7.424,Receive,255,82,6,61455,3968,62808,85,159,31,255
772,7.424,Receive,255,82,6,61455,3968,62808,85,159,31,255
773,7.429,Receive,255,0,6,65247,65535,65535,255,255,255,5
774,7.429,Receive,255,0,6,65247,65535,65535,255,255,255,5
775,7.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
776,7.449,Receive,255,0,6,65247,65535,65535,255,255,255,5
777,7.451,Receive,255,81,6,61454,3984,62602,85,159,31,255
